nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
3,32,0,41015,12,-28,-10,41464,-3296,336,-7360,38978,-451,-10,-369,1395486522.648720
2,33,0,27275,17,-17,-23,26902,-3440,-4176,-5728,25336,-620,-298,-302,1395486522.648989
3,33,0,43014,9,-30,-17,43342,-3232,320,-7424,41556,-453,-13,-368,1395486522.648995
2,34,0,28270,22,-12,-18,28778,-3392,-4160,-5712,27900,-620,-305,-302,1395486522.667279
3,34,0,45013,-5,-37,-8,45220,-3296,336,-7568,44135,-454,-12,-366,1395486522.667819
2,35,0,30259,28,-17,-20,30655,-3408,-4192,-5776,30463,-622,-300,-305,1395486522.668088
3,35,0,47012,-9,-24,-7,47097,-3264,288,-7600,46712,-452,-12,-371,1395486522.668291
2,36,0,32248,35,-20,-23,32533,-3456,-4160,-5904,30463,-622,-300,-305,1395486522.686261
3,36,0,49011,-5,-28,-13,48974,-3296,256,-7632,46712,-452,-12,-371,1395486522.686276
2,37,0,34237,31,-26,-21,34410,-3424,-4128,-5920,33026,-623,-297,-303,1395486522.698627
3,37,0,50011,-9,-20,-13,50851,-3280,320,-7760,49290,-453,-11,-369,1395486522.698642
2,38,0,36227,32,-20,-10,36287,-3408,-4128,-5968,35589,-623,-298,-305,1395486522.698969
3,38,0,52010,-6,-8,-5,52728,-3296,224,-7760,51869,-452,-14,-368,1395486522.698980
2,39,0,38216,30,-11,-19,38165,-3472,-4112,-5936,38154,-622,-300,-305,1395486522.717332
3,39,0,54009,-8,4,-5,54605,-3312,304,-7760,54447,-454,-14,-370,1395486522.717346
2,40,0,40205,23,-6,-29,40042,-3520,-4064,-5792,38154,-622,-300,-305,1395486522.717654
3,40,0,56008,4,5,-15,56483,-3296,304,-7664,54447,-454,-14,-370,1395486522.717900
2,41,0,42194,10,-3,-17,41920,-3456,-4080,-5792,40716,-623,-295,-303,1395486522.735959
3,41,0,58007,9,16,-22,58361,-3296,320,-7504,57026,-453,-12,-368,1395486522.735975
2,42,0,44183,12,0,-25,43798,-3488,-4208,-5696,43279,-622,-299,-304,1395486522.747489
3,42,0,60006,-4,6,-26,60239,-3344,352,-7472,59604,-452,-11,-369,1395486522.747498
2,43,0,45178,20,0,-26,45675,-3472,-4112,-5680,45843,-625,-299,-304,1395486522.747722
3,43,0,62005,-9,0,-18,62118,-3296,336,-7344,59604,-452,-11,-369,1395486522.747896
2,44,0,47167,41,-1,-21,47552,-3456,-4208,-5712,45843,-625,-299,-304,1395486522.765727
3,44,0,64004,-10,-8,-12,63996,-3264,320,-7392,62182,-448,-12,-370,1395486522.765737
2,45,0,49156,70,-8,-32,49429,-3488,-4176,-5792,48405,-624,-297,-301,1395486522.777648
